Classification,Confidence,Relative Path,Item Name,File Type,File Size,Xcode Project,Target Membership,Build Phase,Project Ref Present,Physical File Present,Static Ref Count,Dynamic Risk,Ref Locations,Reason,Manual Check
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/PhotosAnControllers/Introduction/MYIntroductionView.m,MYIntroductionView.m,source,32542,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPGCDExtensions.m,JPGCDExtensions.m,source,1801,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCellProtocol.m,JPVideoPlayerCellProtocol.m,source,1307,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerCompat.m,JPVideoPlayerCompat.m,source,2290,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/PhotosAnControllers/JPVideoPlayer/JPVideoPlayerScrollViewProtocol.m,JPVideoPlayerScrollViewProtocol.m,source,3730,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/PhotosAnControllers/PAAImageView.m,PAAImageView.m,source,10054,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/PhotosAnControllers/VVSpringCollectionViewFlowLayout/CollectionViewAnimation.m,CollectionViewAnimation.m,source,2089,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/UIFieldsAndPicker/LSLDatePickerDialog/LSLDatePickerDialog.m,LSLDatePickerDialog.m,source,13841,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/UIFieldsAndPicker/PYSearch/PYSearchConst.m,PYSearchConst.m,source,750,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/DesignFiles/UIFieldsAndPicker/PopupPickerView.m,PopupPickerView.m,source,8381,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/FireData/TrashManager.m,TrashManager.m,source,6370,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/Accessories/AccessFiles/AccessoryCollectionViewCell.m,AccessoryCollectionViewCell.m,source,12098,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/AdoptPet/PetAdoptCollectionViewCell.m,PetAdoptCollectionViewCell.m,source,33147,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/AdoptPet/TitleSubtitleCell.m,TitleSubtitleCell.m,source,2108,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/Banners/PPBannerCell.m,PPBannerCell.m,source,6258,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/GEMENI/GeminiChatViewController.m,GeminiChatViewController.m,source,14523,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/Helpers/DonePopupView.m,DonePopupView.m,source,7502,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/Helpers/FloatingQuantityButton.m,FloatingQuantityButton.m,source,10565,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/Helpers/SegmentedControlHelper.m,SegmentedControlHelper.m,source,3669,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeItem.m,PPHomeItem.m,source,1034,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeLayoutManager.m,PPHomeLayoutManager.m,source,6280,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPAdsNearByCarouselCell.m,PPAdsNearByCarouselCell.m,source,13044,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPCategoryCardCell.m,PPCategoryCardCell.m,source,11730,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeActionCell.m,PPHomeActionCell.m,source,25769,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeBannerContainerCell.m,PPHomeBannerContainerCell.m,source,1319,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeHeroCell.m,PPHomeHeroCell.m,source,102509,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeMarketplaceHeroCell.m,PPHomeMarketplaceHeroCell.m,source,53070,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomePremiumCareCell.m,PPHomePremiumCareCell.m,source,48068,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomePremiumSearchCell.m,PPHomePremiumSearchCell.m,source,43072,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeServicesCell.m,PPHomeServicesCell.m,source,23858,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeUltraPremuimPetCareCell.m,PPHomeUltraPremuimPetCareCell.m,source,54729,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeUltraPremuimProviderCategoryPillCell.m,PPHomeUltraPremuimProviderCategoryPillCell.m,source,29145,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PPModernHomeActionCell.m,PPModernHomeActionCell.m,source,27903,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/HomeCells/PetAdoptView.m,PetAdoptView.m,source,13515,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/PPHomeViewController.m,PPHomeViewController.m,source,558903,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/PetCare/PPPetCareMedicineCell.m,PPPetCareMedicineCell.m,source,11783,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/Search/SearchUI/PPFloatingSearchAccessoryView.m,PPFloatingSearchAccessoryView.m,source,3328,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/ModrenAppVC/SmartSuggest/PPBrowseHistoryManager.m,PPBrowseHistoryManager.m,source,3286,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/NewChats/helpers/PPMediaPreviewController.m,PPMediaPreviewController.m,source,8224,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/NewChats/helpers/SubHelpers/PPVoicePreviewBubbleView.m,PPVoicePreviewBubbleView.m,source,3190,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/NewChats/helpers/SubHelpers/WAVE/PPRecordingWaveformView.m,PPRecordingWaveformView.m,source,1140,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/PAYMENTS/PPPaymentsFiles/PPPaymentBasicsSettingsViewController.m,PPPaymentBasicsSettingsViewController.m,source,111,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/PetsAdsFiles/AdsBrowser/PPCenteredSelectorCell.m,PPCenteredSelectorCell.m,source,1652,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/PetsAdsFiles/CreateAdCoordinator.m,CreateAdCoordinator.m,source,8758,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/PetsAdsFiles/New Ad/PPAdSubmitCoordinator.m,PPAdSubmitCoordinator.m,source,8220,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/PetsAdsFiles/PetsAdvertiseImagesAndCells/PPUniversalCellFlags.m,PPUniversalCellFlags.m,source,338,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/PetsServices/AddPetServiceOfferViewController.m,AddPetServiceOfferViewController.m,source,35032,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/UserFiles/Adressess/PPDefaultLocationView.m,PPDefaultLocationView.m,source,10643,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/UserFiles/SignIn Files/XLFormPhoneCodeCell.m,XLFormPhoneCodeCell.m,source,6004,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/VeterinarianFiles/AddVetViewController.m,AddVetViewController.m,source,9823,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure Pets/MainApp/VeterinarianFiles/VetCollectionViewCell.m,VetCollectionViewCell.m,source,14850,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure PetsTests/PPHeroApexMotionTests.swift,PPHeroApexMotionTests.swift,source,5481,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure PetsTests/Pure_PetsTests.m,Pure_PetsTests.m,source,14413,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure PetsUITests/Pure_PetsUITests.m,Pure_PetsUITests.m,source,1360,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
HIGH-CONFIDENCE UNUSED CANDIDATE,High,Pure PetsUITests/Pure_PetsUITestsLaunchTests.m,Pure_PetsUITestsLaunchTests.m,source,883,Pure Pets.xcodeproj,Pure Pets,Sources,Yes,Yes,0,No,,Compiled but no static references to its declarations,Check for reflective/runtime usage before removal
PROBABLE UNUSED CANDIDATE,Medium,Pure Pets/DesignFiles/PP/PPBackground/PPBackgroundView.m,PPBackgroundView.m,source,42537,Pure Pets.xcodeproj,None,None,Yes,Yes,36,No,Pure Pets/MainApp/PAYMENTS/CartAndOrdersFiles/OrderDetailsViewController.m:26; Pure Pets/MainApp/PAYMENTS/CartAndOrdersFiles/OrderDetailsViewController.m:379,In project but not in Compile Sources phase,Check if compilation is needed
MANUAL REVIEW REQUIRED,Medium,MyFrames/PurePetsLayoutKit/README.md,README.md,resource,2201,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Resource in Copy Bundle Resources,Verify runtime loading path
MANUAL REVIEW REQUIRED,Medium,Pure Pets/BirdsCards/Cells/ABMenuTableViewCell/ABCellMailStyleMenuView.xib,ABCellMailStyleMenuView.xib,resource,5578,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,XIB in Copy Bundle Resources,Verify usage through instantiation
MANUAL REVIEW REQUIRED,Medium,Pure Pets/BirdsCards/Cells/JPCell.xib,JPCell.xib,resource,3691,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,XIB in Copy Bundle Resources,Verify usage through instantiation
MANUAL REVIEW REQUIRED,Medium,Pure Pets/DesignFiles/PP/PPFormEngine/README.md,README.md,resource,4565,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Resource in Copy Bundle Resources,Verify runtime loading path
MANUAL REVIEW REQUIRED,Medium,Pure Pets/DesignFiles/PP/PPImagePicker+Viewer/QBImagePicker.storyboard,QBImagePicker.storyboard,resource,22390,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Resource in Copy Bundle Resources,Verify runtime loading path
MANUAL REVIEW REQUIRED,Medium,Pure Pets/DesignFiles/PhotosAnControllers/ZXQRScanViewController.xib,ZXQRScanViewController.xib,resource,10159,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,XIB in Copy Bundle Resources,Verify usage through instantiation
MANUAL REVIEW REQUIRED,Medium,Pure Pets/DesignFiles/UIFieldsAndPicker/QuickSecurityCode/README.md,README.md,resource,3556,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,Resource in Copy Bundle Resources,Verify runtime loading path
MANUAL REVIEW REQUIRED,Medium,Pure Pets/MianData_Files/ArchCell.xib,ArchCell.xib,resource,11263,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,XIB in Copy Bundle Resources,Verify usage through instantiation
MANUAL REVIEW REQUIRED,Medium,Pure Pets/MianData_Files/BuyerCell.xib,BuyerCell.xib,resource,11917,Pure Pets.xcodeproj,Pure Pets,Resources,Yes,Yes,0,No,,XIB in Copy Bundle Resources,Verify usage through instantiation
