Relative Path,File Type,File Size,In Xcode Project,Target Membership,Build Phase,Static Ref Count,Dynamic Risk,Classification,Confidence
Pure Pets/DesignFiles/UIFieldsAndPicker/TTAnimationButton/CALayer+TTSpringAnimation.m,source,2477,Yes,Pure Pets,Sources,156,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/TTAnimationButton/TTAnimationButton.h,source,825,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/TTAnimationButton/TTAnimationButton.m,source,12093,Yes,Pure Pets,Sources,2,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/TTGSnackbar/PrivacyInfo.xcprivacy,resource,571,Yes,Pure Pets,Resources,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/TTGSnackbar/TTGSnackbar.h,source,286,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/TTGSnackbar/TTGSnackbar.swift,source,49215,Yes,Pure Pets,Sources,141,Yes,,
Pure Pets/DesignFiles/UIFieldsAndPicker/UIButton+PressAnimation.h,source,177,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/UIButton+PressAnimation.m,source,1230,Yes,Pure Pets,Sources,1458,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/UIButton.h,source,373,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/UIButton.m,source,2071,Yes,Pure Pets,Sources,1458,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/UISearchBar+FMAdd.h,source,429,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/UISearchBar+FMAdd.m,source,1606,Yes,Pure Pets,Sources,50,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/Utils.h,source,868,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/Utils.m,source,3452,Yes,Pure Pets,Sources,4,No,,
Pure Pets/DesignFiles/UIFieldsAndPicker/ZMJTipViewClasses/ZMJTipView.h,source,6217,Yes,,,52,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/UIFieldsAndPicker/ZMJTipViewClasses/ZMJTipView.m,source,26636,Yes,Pure Pets,Sources,4598,Yes,,
Pure Pets/EnumValues.h,source,15226,Yes,,,461,No,PROTECTED OR REQUIRED,Protected
Pure Pets/FireData/AppDataListenerManager.h,source,1568,Yes,,,215,No,PROTECTED OR REQUIRED,Protected
Pure Pets/FireData/AppDataListenerManager.m,source,24828,Yes,Pure Pets,Sources,593,Yes,,
Pure Pets/FireData/CagesManager.h,source,4609,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/FireData/CagesManager.m,source,14465,Yes,Pure Pets,Sources,2,No,,
Pure Pets/FireData/PPSalesPDFGenerator.h,source,642,Yes,,,308,No,PROTECTED OR REQUIRED,Protected
Pure Pets/FireData/PPSalesPDFGenerator.m,source,13390,Yes,Pure Pets,Sources,3,No,,
Pure Pets/FireData/TrashManager.h,source,301,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/FireData/TrashManager.m,source,6370,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/FireData/TrashModel.h,source,1984,Yes,,,29,No,PROTECTED OR REQUIRED,Protected
Pure Pets/FireData/TrashModel.m,source,8715,Yes,Pure Pets,Sources,29,No,,
Pure Pets/GM.h,source,10418,Yes,,,2187,No,PROTECTED OR REQUIRED,Protected
Pure Pets/GM.m,source,110178,Yes,Pure Pets,Sources,1925,No,,
Pure Pets/GoogleService-Info.plist,resource,1242,Yes,Pure Pets,Resources,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/Info.plist,resource,3345,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/AccessViewerVC.h,source,1513,Yes,,,545,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/AccessViewerVC.m,source,161966,Yes,Pure Pets,Sources,16,Yes,,
Pure Pets/MainApp/Accessories/AccessFiles/AccessoryCollectionViewCell.h,source,334,Yes,,,525,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/AccessoryCollectionViewCell.m,source,12098,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/Accessories/AccessFiles/AddNewAccessory.h,source,867,Yes,,,5,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/AddNewAccessory.m,source,84958,Yes,Pure Pets,Sources,5,Yes,,
Pure Pets/MainApp/Accessories/AccessFiles/PPMarketplaceHeroCardStyle.h,source,11146,No,,,0,No,,
Pure Pets/MainApp/Accessories/AccessFiles/PPPremiumImageSelectorRail.h,source,2316,No,,,0,No,,
Pure Pets/MainApp/Accessories/AccessFiles/PPProviderCompanyCell.h,source,12129,Yes,,,32,Yes,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/PPProviderCompanyCell.m,source,42496,Yes,Pure Pets,Sources,32,No,,
Pure Pets/MainApp/Accessories/AccessFiles/PPProviderCompanyPremiumCardCell.h,source,2247,Yes,,,11,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/PPProviderCompanyPremiumCardCell.m,source,71958,Yes,Pure Pets,Sources,11,Yes,,
Pure Pets/MainApp/Accessories/AccessFiles/PetAccessory.h,source,3877,Yes,,,525,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/PetAccessory.m,source,25186,Yes,Pure Pets,Sources,525,No,,
Pure Pets/MainApp/Accessories/AccessFiles/PetAccessoryManager.h,source,8055,Yes,,,46,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/PetAccessoryManager.m,source,116411,Yes,Pure Pets,Sources,46,No,,
Pure Pets/MainApp/Accessories/AccessFiles/ProviderCompaniesListVC.h,source,426,Yes,,,1,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/ProviderCompaniesListVC.m,source,95389,Yes,Pure Pets,Sources,32,Yes,,
Pure Pets/MainApp/Accessories/AccessFiles/ProviderStorefrontProductsVC.h,source,509,Yes,,,827,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/ProviderStorefrontProductsVC.m,source,1763,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/Accessories/AccessFiles/SellerProfileVC.h,source,772,Yes,,,833,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Accessories/AccessFiles/SellerProfileVC.m,source,143769,Yes,Pure Pets,Sources,7,Yes,,
Pure Pets/MainApp/AdoptPet/AddAdoptPetViewController.h,source,387,Yes,,,7,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdoptPet/AddAdoptPetViewController.m,source,69253,Yes,Pure Pets,Sources,7,No,,
Pure Pets/MainApp/AdoptPet/AdoptPetCell.h,source,1695,Yes,,,108,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdoptPet/AdoptPetCell.m,source,24282,Yes,Pure Pets,Sources,7,No,,
Pure Pets/MainApp/AdoptPet/AdoptPetDetailsViewController.h,source,348,Yes,,,97,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdoptPet/AdoptPetDetailsViewController.m,source,52727,Yes,Pure Pets,Sources,37,Yes,,
Pure Pets/MainApp/AdoptPet/AdoptPetManager.h,source,2055,Yes,,,108,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdoptPet/AdoptPetManager.m,source,14700,Yes,Pure Pets,Sources,18,No,,
Pure Pets/MainApp/AdoptPet/AdoptPetModel.h,source,1361,Yes,,,90,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdoptPet/AdoptPetModel.m,source,3111,Yes,Pure Pets,Sources,90,No,,
Pure Pets/MainApp/AdoptPet/AdoptPetsViewController.h,source,154,Yes,,,1,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdoptPet/AdoptPetsViewController.m,source,59376,Yes,Pure Pets,Sources,1,No,,
Pure Pets/MainApp/AdoptPet/PetAdoptCollectionViewCell.h,source,1248,Yes,,,82,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdoptPet/PetAdoptCollectionViewCell.m,source,33147,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/AdoptPet/TitleSubtitleCell.h,source,296,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdoptPet/TitleSubtitleCell.m,source,2108,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/AdsViewer Files/PPInfoPillsView.h,source,510,Yes,,,25,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdsViewer Files/PPInfoPillsView.m,source,5742,Yes,Pure Pets,Sources,25,No,,
Pure Pets/MainApp/AdsViewer Files/PPPetsTitleView.h,source,1558,Yes,,,26,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdsViewer Files/PPPetsTitleView.m,source,21476,Yes,Pure Pets,Sources,4,No,,
Pure Pets/MainApp/AdsViewer Files/PPSimilarAdsView.h,source,692,Yes,,,285,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdsViewer Files/PPSimilarAdsView.m,source,10125,Yes,Pure Pets,Sources,5,No,,
Pure Pets/MainApp/AdsViewer Files/ViewerVC.h,source,1129,Yes,,,11,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/AdsViewer Files/ViewerVC.m,source,130224,Yes,Pure Pets,Sources,11,No,,
Pure Pets/MainApp/Banners/Banners.h,source,291,Yes,,,77,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Banners/MainBannerModel.h,source,1309,Yes,,,25,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Banners/MainBannerModel.m,source,3233,Yes,Pure Pets,Sources,25,No,,
Pure Pets/MainApp/Banners/PPBannerCell.h,source,707,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Banners/PPBannerCell.m,source,6258,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/Banners/PPBannerCollectionCell.h,source,1200,Yes,,,71,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Banners/PPBannerCollectionCell.m,source,83757,Yes,Pure Pets,Sources,33,Yes,,
Pure Pets/MainApp/Banners/PPBannerCollectionCell.m.bak.20260412-013337,other,64176,No,,,0,No,REPOSITORY HYGIENE,High
Pure Pets/MainApp/Banners/PPBannerView.h,source,1307,Yes,,,9,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Banners/PPBannerView.m,source,59347,Yes,Pure Pets,Sources,2100,No,,
Pure Pets/MainApp/Banners/PPBannerViewModel.h,source,9567,Yes,,,102,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Banners/PPBannerViewModel.m,source,34901,Yes,Pure Pets,Sources,13568,No,,
Pure Pets/MainApp/Banners/PPBannersCollection.h,source,1559,Yes,,,7,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Banners/PPBannersCollection.m,source,12636,Yes,Pure Pets,Sources,3,Yes,,
Pure Pets/MainApp/Banners/PPBannersManager.h,source,4346,Yes,,,42,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Banners/PPBannersManager.m,source,32864,Yes,Pure Pets,Sources,17,No,,
Pure Pets/MainApp/GEMENI/AttachmentButton.swift,source,3635,Yes,Pure Pets,Sources,4,No,,
Pure Pets/MainApp/GEMENI/ChatBarView.swift,source,47399,Yes,Pure Pets,Sources,9,No,,
Pure Pets/MainApp/GEMENI/GeminiChatViewController.h,source,218,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/GeminiChatViewController.m,source,14523,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/GEMENI/NovaAmbientAssistantCoordinator.swift,source,15723,Yes,Pure Pets,Sources,42,Yes,,
Pure Pets/MainApp/GEMENI/NovaAmbientAssistantView.swift,source,36150,Yes,Pure Pets,Sources,3,Yes,,
Pure Pets/MainApp/GEMENI/NovaConfirmationCell.h,source,711,Yes,,,18,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/NovaConfirmationCell.m,source,12453,Yes,Pure Pets,Sources,7,No,,
Pure Pets/MainApp/GEMENI/PPAgentClient.h,source,2000,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/PPAgentClient.m,source,25307,Yes,Pure Pets,Sources,2,No,,
Pure Pets/MainApp/GEMENI/PPAgentMessage.h,source,883,Yes,,,24,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/PPAgentMessage.m,source,657,Yes,Pure Pets,Sources,24,No,,
Pure Pets/MainApp/GEMENI/PPAgentResponseParser.h,source,741,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/PPAgentResponseParser.m,source,17393,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/GEMENI/PPNovaAmbientAssistantChatBridge.h,source,544,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/PPNovaAmbientAssistantChatBridge.m,source,4922,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/GEMENI/PPNovaChatViewController.h,source,259,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/PPNovaChatViewController.m,source,469724,Yes,Pure Pets,Sources,45,Yes,,
Pure Pets/MainApp/GEMENI/PPNovaFloatingInputBarView.h,source,1410,No,,,24,No,,
Pure Pets/MainApp/GEMENI/PPNovaFloatingInputBarView.m,source,37934,No,,,10,No,,
Pure Pets/MainApp/GEMENI/PPNovaGenkitService.h,source,526,Yes,,,8,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/PPNovaGenkitService.m,source,5825,Yes,Pure Pets,Sources,8,No,,
Pure Pets/MainApp/GEMENI/PPNovaLocalChatMemory.h,source,2069,Yes,,,14,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/PPNovaLocalChatMemory.m,source,15967,Yes,Pure Pets,Sources,14,No,,
Pure Pets/MainApp/GEMENI/PPNovaMessageBubbleCell.h,source,911,No,,,22,No,,
Pure Pets/MainApp/GEMENI/PPNovaMessageBubbleCell.m,source,92691,No,,,9,No,,
Pure Pets/MainApp/GEMENI/PPNovaOutputPresentationChecklist.md,resource,1515,No,,,0,No,CONFIRMED PROJECT ISSUE,Certain
Pure Pets/MainApp/GEMENI/PPNovaProductMessageCell.h,source,692,Yes,,,11,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/PPNovaProductMessageCell.m,source,20121,Yes,Pure Pets,Sources,7,Yes,,
Pure Pets/MainApp/GEMENI/PPNovaReviewMessageCell.h,source,335,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/GEMENI/PPNovaReviewMessageCell.m,source,1766,Yes,Pure Pets,Sources,6,No,,
Pure Pets/MainApp/GEMENI/PPNovaStreamingService.swift,source,8596,Yes,Pure Pets,Sources,1770,Yes,,
Pure Pets/MainApp/GEMENI/PPNovaSwiftUIChatBarViewController.swift,source,5167,Yes,Pure Pets,Sources,404,Yes,,
Pure Pets/MainApp/GEMENI/PPStickerKit.swift,source,25034,Yes,Pure Pets,Sources,6,Yes,,
Pure Pets/MainApp/GEMENI/PPVoiceMessageHelper.swift,source,26892,Yes,Pure Pets,Sources,8,Yes,,
Pure Pets/MainApp/Helpers/AppClasses.h,source,3172,Yes,,,145,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/AppClasses.m,source,35199,Yes,Pure Pets,Sources,63,No,,
Pure Pets/MainApp/Helpers/CompanyLocationVC.h,source,220,Yes,,,9,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/CompanyLocationVC.m,source,66993,Yes,Pure Pets,Sources,9,No,,
Pure Pets/MainApp/Helpers/DeepLinkRouter.h,source,226,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/DeepLinkRouter.m,source,2360,Yes,Pure Pets,Sources,2,No,,
Pure Pets/MainApp/Helpers/DonePopupView.h,source,587,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/DonePopupView.m,source,7502,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/Helpers/EmptyStateView.h,source,1379,Yes,,,9,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/EmptyStateView.m,source,8709,Yes,Pure Pets,Sources,9,No,,
Pure Pets/MainApp/Helpers/FloatingQuantityButton.h,source,833,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/FloatingQuantityButton.m,source,10565,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/Helpers/LocationPickerViewController.h,source,2182,Yes,,,16,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/LocationPickerViewController.m,source,63128,Yes,Pure Pets,Sources,8,Yes,,
Pure Pets/MainApp/Helpers/OptionsView/BottomOptionsViewController.h,source,1693,Yes,,,74,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/OptionsView/BottomOptionsViewController.m,source,17318,Yes,Pure Pets,Sources,32,Yes,,
Pure Pets/MainApp/Helpers/OptionsView/OptionModel.h,source,2647,Yes,,,73,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/OptionsView/OptionModel.m,source,13376,Yes,Pure Pets,Sources,4573,No,,
Pure Pets/MainApp/Helpers/OptionsView/OptionTableViewCell.h,source,394,Yes,,,76,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/OptionsView/OptionTableViewCell.m,source,6320,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/Helpers/PPEmptyStateHelper.h,source,1424,Yes,,,39,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/PPEmptyStateHelper.m,source,7638,Yes,Pure Pets,Sources,30,No,,
Pure Pets/MainApp/Helpers/PPFirebaseSessionBridge.h,source,1694,Yes,,,43,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/PPFirebaseSessionBridge.m,source,23508,Yes,Pure Pets,Sources,43,No,,
Pure Pets/MainApp/Helpers/PPFirestoreErrorNotifier.h,source,2636,Yes,Pure Pets,Sources,26,No,,
Pure Pets/MainApp/Helpers/PPFirestoreErrorNotifier.m,source,9227,Yes,Pure Pets,Sources,26,No,,
Pure Pets/MainApp/Helpers/PPHomeLocationSheetViewController.h,source,1279,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/PPHomeLocationSheetViewController.m,source,33209,Yes,Pure Pets,Sources,3,No,,
Pure Pets/MainApp/Helpers/PPImageUploadValidator.h,source,2947,Yes,Pure Pets,Sources,85,No,,
Pure Pets/MainApp/Helpers/PPImageUploadValidator.m,source,4176,Yes,Pure Pets,Sources,8,No,,
Pure Pets/MainApp/Helpers/PPLog.h,source,382,No,,,0,No,,
Pure Pets/MainApp/Helpers/PPNetworkRetryHelper.h,source,1790,Yes,Pure Pets,Sources,10,No,,
Pure Pets/MainApp/Helpers/PPNetworkRetryHelper.m,source,2685,Yes,Pure Pets,Sources,10,No,,
Pure Pets/MainApp/Helpers/PPOfflineBannerView.h,source,1213,Yes,Pure Pets,Sources,2,No,,
Pure Pets/MainApp/Helpers/PPOfflineBannerView.m,source,15286,Yes,Pure Pets,Sources,5750,No,,
Pure Pets/MainApp/Helpers/SegmentedControlHelper.h,source,949,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/Helpers/SegmentedControlHelper.m,source,3669,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeCartNavButton.h,source,280,Yes,,,9,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeCartNavButton.m,source,10485,Yes,Pure Pets,Sources,9,No,,
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeFunc.h,source,3244,Yes,,,25,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeFunc.m,source,42436,Yes,Pure Pets,Sources,25,Yes,,
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeHelper.h,source,3044,Yes,,,53,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeHelper.m,source,24069,Yes,Pure Pets,Sources,15,Yes,,
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeItem.h,source,1562,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeItem.m,source,1034,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeLayoutManager.h,source,1212,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeLayoutManager.m,source,6280,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeLocationTitleView.h,source,489,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeLocationTitleView.m,source,26601,Yes,Pure Pets,Sources,4,No,,
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomePresentationTokens.h,source,2894,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeSectionBackgroundView.h,source,175,Yes,,,1,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeSectionBackgroundView.m,source,986,Yes,Pure Pets,Sources,1,No,,
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeSectionDividerView.h,source,170,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPHomeSectionDividerView.m,source,955,Yes,Pure Pets,Sources,2,No,,
Pure Pets/MainApp/ModrenAppVC/Helpers/PPImageLoaderManager.h,source,3316,Yes,,,115,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPImageLoaderManager.m,source,10585,Yes,Pure Pets,Sources,99,No,,
Pure Pets/MainApp/ModrenAppVC/Helpers/PPNotificationsHubViewController.h,source,197,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPNotificationsHubViewController.m,source,85900,Yes,Pure Pets,Sources,34,Yes,,
Pure Pets/MainApp/ModrenAppVC/Helpers/PPSectionHeaderView.h,source,1433,Yes,,,1,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/Helpers/PPSectionHeaderView.m,source,46517,Yes,Pure Pets,Sources,1,No,,
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPAdsNearByCarouselCell.h,source,485,Yes,,,280,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPAdsNearByCarouselCell.m,source,13044,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPCategoryCardCell.h,source,512,Yes,,,218,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPCategoryCardCell.m,source,11730,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeActionCell.h,source,609,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeActionCell.m,source,25769,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeBannerContainerCell.h,source,236,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeBannerContainerCell.m,source,1319,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeHeroCell.h,source,1383,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeHeroCell.m,source,102509,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeInsetLabel.h,source,191,Yes,,,9,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeInsetLabel.m,source,1258,Yes,Pure Pets,Sources,9,No,,
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeMarketplaceHeroCell.h,source,486,Yes,,,218,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeMarketplaceHeroCell.m,source,53070,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeModels.h,source,1540,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeModels.m,source,4230,Yes,Pure Pets,Sources,4,No,,
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeOrderStatusCell.h,source,1330,Yes,,,1,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeOrderStatusCell.m,source,14801,Yes,Pure Pets,Sources,1,No,,
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeOrderStatusSwiftUI.swift,source,37363,Yes,Pure Pets,Sources,2,Yes,,
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomePremiumCareCell.h,source,584,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomePremiumCareCell.m,source,48068,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomePremiumSearchCell.h,source,551,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomePremiumSearchCell.m,source,43072,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/MainApp/ModrenAppVC/HomeCells/PPHomeProviderCategoryPillCell.h,source,1727,Yes,,,20,No,PROTECTED OR REQUIRED,Protected
